generation,pokemon_variant,pokemon_name,sprite_type,sprite_url
3,None,Poochyena,Normal,https://projectpokemon.org/images/normal-sprite/poochyena.gif
3,None,Poochyena,Shiny,https://projectpokemon.org/images/shiny-sprite/poochyena.gif
3,None,Mightyena,Normal,https://projectpokemon.org/images/normal-sprite/mightyena.gif
3,None,Mightyena,Shiny,https://projectpokemon.org/images/shiny-sprite/mightyena.gif
3,None,Zigzagoon,Normal,https://projectpokemon.org/images/normal-sprite/zigzagoon.gif
3,None,Zigzagoon,Shiny,https://projectpokemon.org/images/shiny-sprite/zigzagoon.gif
3,None,Linoone,Normal,https://projectpokemon.org/images/normal-sprite/linoone.gif
3,None,Linoone,Shiny,https://projectpokemon.org/images/shiny-sprite/linoone.gif
3,None,Wurmple,Normal,https://projectpokemon.org/images/normal-sprite/wurmple.gif
3,None,Wurmple,Shiny,https://projectpokemon.org/images/shiny-sprite/wurmple.gif
3,None,Silcoon,Normal,https://projectpokemon.org/images/normal-sprite/silcoon.gif
3,None,Silcoon,Shiny,https://projectpokemon.org/images/shiny-sprite/silcoon.gif
3,None,Beautifly,Normal,https://projectpokemon.org/images/normal-sprite/beautifly.gif
3,None,Beautifly,Shiny,https://projectpokemon.org/images/shiny-sprite/beautifly.gif
3,F,Beautifly,Normal,https://projectpokemon.org/images/normal-sprite/beautifly-f.gif
3,F,Beautifly,Shiny,https://projectpokemon.org/images/shiny-sprite/beautifly-f.gif
3,None,Cascoon,Normal,https://projectpokemon.org/images/normal-sprite/cascoon.gif
3,None,Cascoon,Shiny,https://projectpokemon.org/images/shiny-sprite/cascoon.gif
3,None,Dustox,Normal,https://projectpokemon.org/images/normal-sprite/dustox.gif
3,None,Dustox,Shiny,https://projectpokemon.org/images/shiny-sprite/dustox.gif
3,F,Dustox,Normal,https://projectpokemon.org/images/normal-sprite/dustox-f.gif
3,F,Dustox,Shiny,https://projectpokemon.org/images/shiny-sprite/dustox-f.gif
3,None,Lotad,Normal,https://projectpokemon.org/images/normal-sprite/lotad.gif
3,None,Lotad,Shiny,https://projectpokemon.org/images/shiny-sprite/lotad.gif
3,None,Lombre,Normal,https://projectpokemon.org/images/normal-sprite/lombre.gif
3,None,Lombre,Shiny,https://projectpokemon.org/images/shiny-sprite/lombre.gif
3,None,Ludicolo,Normal,https://projectpokemon.org/images/normal-sprite/ludicolo.gif
3,None,Ludicolo,Shiny,https://projectpokemon.org/images/shiny-sprite/ludicolo.gif
3,F,Ludicolo,Normal,https://projectpokemon.org/images/normal-sprite/ludicolo-f.gif
3,F,Ludicolo,Shiny,https://projectpokemon.org/images/shiny-sprite/ludicolo-f.gif
3,None,Seedot,Normal,https://projectpokemon.org/images/normal-sprite/seedot.gif
3,None,Seedot,Shiny,https://projectpokemon.org/images/shiny-sprite/seedot.gif
3,None,Nuzleaf,Normal,https://projectpokemon.org/images/normal-sprite/nuzleaf.gif
3,None,Nuzleaf,Shiny,https://projectpokemon.org/images/shiny-sprite/nuzleaf.gif
3,F,Nuzleaf,Normal,https://projectpokemon.org/images/normal-sprite/nuzleaf-f.gif
3,F,Nuzleaf,Shiny,https://projectpokemon.org/images/shiny-sprite/nuzleaf-f.gif
3,None,Shiftry,Normal,https://projectpokemon.org/images/normal-sprite/shiftry.gif
3,None,Shiftry,Shiny,https://projectpokemon.org/images/shiny-sprite/shiftry.gif
3,F,Shiftry,Normal,https://projectpokemon.org/images/normal-sprite/shiftry-f.gif
3,F,Shiftry,Shiny,https://projectpokemon.org/images/shiny-sprite/shiftry-f.gif
3,None,Taillow,Normal,https://projectpokemon.org/images/normal-sprite/taillow.gif
3,None,Taillow,Shiny,https://projectpokemon.org/images/shiny-sprite/taillow.gif
3,None,Swellow,Normal,https://projectpokemon.org/images/normal-sprite/swellow.gif
3,None,Swellow,Shiny,https://projectpokemon.org/images/shiny-sprite/swellow.gif
3,None,Wingull,Normal,https://projectpokemon.org/images/normal-sprite/wingull.gif
3,None,Wingull,Shiny,https://projectpokemon.org/images/shiny-sprite/wingull.gif
3,None,Pelipper,Normal,https://projectpokemon.org/images/normal-sprite/pelipper.gif
3,None,Pelipper,Shiny,https://projectpokemon.org/images/shiny-sprite/pelipper.gif
3,None,Ralts,Normal,https://projectpokemon.org/images/normal-sprite/ralts.gif
3,None,Ralts,Shiny,https://projectpokemon.org/images/shiny-sprite/ralts.gif
3,None,Kirlia,Normal,https://projectpokemon.org/images/normal-sprite/kirlia.gif
3,None,Kirlia,Shiny,https://projectpokemon.org/images/shiny-sprite/kirlia.gif
3,None,Gardevoir,Normal,https://projectpokemon.org/images/normal-sprite/gardevoir.gif
3,None,Gardevoir,Shiny,https://projectpokemon.org/images/shiny-sprite/gardevoir.gif
3,Mega,Gardevoir,Normal,https://projectpokemon.org/images/normal-sprite/gardevoir-mega.gif
3,Mega,Gardevoir,Shiny,https://projectpokemon.org/images/shiny-sprite/gardevoir-mega.gif
3,None,Surskit,Normal,https://projectpokemon.org/images/normal-sprite/surskit.gif
3,None,Surskit,Shiny,https://projectpokemon.org/images/shiny-sprite/surskit.gif
3,None,Masquerain,Normal,https://projectpokemon.org/images/normal-sprite/masquerain.gif
3,None,Masquerain,Shiny,https://projectpokemon.org/images/shiny-sprite/masquerain.gif
3,None,Shroomish,Normal,https://projectpokemon.org/images/normal-sprite/shroomish.gif
3,None,Shroomish,Shiny,https://projectpokemon.org/images/shiny-sprite/shroomish.gif
3,None,Breloom,Normal,https://projectpokemon.org/images/normal-sprite/breloom.gif
3,None,Breloom,Shiny,https://projectpokemon.org/images/shiny-sprite/breloom.gif
3,None,Slakoth,Normal,https://projectpokemon.org/images/normal-sprite/slakoth.gif
3,None,Slakoth,Shiny,https://projectpokemon.org/images/shiny-sprite/slakoth.gif
3,None,Vigoroth,Normal,https://projectpokemon.org/images/normal-sprite/vigoroth.gif
3,None,Vigoroth,Shiny,https://projectpokemon.org/images/shiny-sprite/vigoroth.gif
3,None,Slaking,Normal,https://projectpokemon.org/images/normal-sprite/slaking.gif
3,None,Slaking,Shiny,https://projectpokemon.org/images/shiny-sprite/slaking.gif
3,None,Nincada,Normal,https://projectpokemon.org/images/normal-sprite/nincada.gif
3,None,Nincada,Shiny,https://projectpokemon.org/images/shiny-sprite/nincada.gif
3,None,Ninjask,Normal,https://projectpokemon.org/images/normal-sprite/ninjask.gif
3,None,Ninjask,Shiny,https://projectpokemon.org/images/shiny-sprite/ninjask.gif
3,None,Shedinja,Normal,https://projectpokemon.org/images/normal-sprite/shedinja.gif
3,None,Shedinja,Shiny,https://projectpokemon.org/images/shiny-sprite/shedinja.gif
3,None,Whismur,Normal,https://projectpokemon.org/images/normal-sprite/whismur.gif
3,None,Whismur,Shiny,https://projectpokemon.org/images/shiny-sprite/whismur.gif
3,None,Loudred,Normal,https://projectpokemon.org/images/normal-sprite/loudred.gif
3,None,Loudred,Shiny,https://projectpokemon.org/images/shiny-sprite/loudred.gif
3,None,Exploud,Normal,https://projectpokemon.org/images/normal-sprite/exploud.gif
3,None,Exploud,Shiny,https://projectpokemon.org/images/shiny-sprite/exploud.gif
3,None,Makuhita,Normal,https://projectpokemon.org/images/normal-sprite/makuhita.gif
3,None,Makuhita,Shiny,https://projectpokemon.org/images/shiny-sprite/makuhita.gif
3,None,Hariyama,Normal,https://projectpokemon.org/images/normal-sprite/hariyama.gif
3,None,Hariyama,Shiny,https://projectpokemon.org/images/shiny-sprite/hariyama.gif
3,None,Azurill,Normal,https://projectpokemon.org/images/normal-sprite/azurill.gif
3,None,Azurill,Shiny,https://projectpokemon.org/images/shiny-sprite/azurill.gif
3,None,Nosepass,Normal,https://projectpokemon.org/images/normal-sprite/nosepass.gif
3,None,Nosepass,Shiny,https://projectpokemon.org/images/shiny-sprite/nosepass.gif
3,None,Skitty,Normal,https://projectpokemon.org/images/normal-sprite/skitty.gif
3,None,Skitty,Shiny,https://projectpokemon.org/images/shiny-sprite/skitty.gif
3,None,Delcatty,Normal,https://projectpokemon.org/images/normal-sprite/delcatty.gif
3,None,Delcatty,Shiny,https://projectpokemon.org/images/shiny-sprite/delcatty.gif
3,None,Sableye,Normal,https://projectpokemon.org/images/normal-sprite/sableye.gif
3,None,Sableye,Shiny,https://projectpokemon.org/images/shiny-sprite/sableye.gif
3,Mega,Sableye,Normal,https://projectpokemon.org/images/normal-sprite/sableye-mega.gif
3,Mega,Sableye,Shiny,https://projectpokemon.org/images/shiny-sprite/sableye-mega.gif
3,None,Mawile,Normal,https://projectpokemon.org/images/normal-sprite/mawile.gif
3,None,Mawile,Shiny,https://projectpokemon.org/images/shiny-sprite/mawile.gif
3,Mega,Mawile,Normal,https://projectpokemon.org/images/normal-sprite/mawile-mega.gif
3,Mega,Mawile,Shiny,https://projectpokemon.org/images/shiny-sprite/mawile-mega.gif
3,None,Aron,Normal,https://projectpokemon.org/images/normal-sprite/aron.gif
3,None,Aron,Shiny,https://projectpokemon.org/images/shiny-sprite/aron.gif
3,None,Lairon,Normal,https://projectpokemon.org/images/normal-sprite/lairon.gif
3,None,Lairon,Shiny,https://projectpokemon.org/images/shiny-sprite/lairon.gif
3,None,Aggron,Normal,https://projectpokemon.org/images/normal-sprite/aggron.gif
3,None,Aggron,Shiny,https://projectpokemon.org/images/shiny-sprite/aggron.gif
3,Mega,Aggron,Normal,https://projectpokemon.org/images/normal-sprite/aggron-mega.gif
3,Mega,Aggron,Shiny,https://projectpokemon.org/images/shiny-sprite/aggron-mega.gif
3,None,Meditite,Normal,https://projectpokemon.org/images/normal-sprite/meditite.gif
3,None,Meditite,Shiny,https://projectpokemon.org/images/shiny-sprite/meditite.gif
3,F,Meditite,Normal,https://projectpokemon.org/images/normal-sprite/meditite-f.gif
3,F,Meditite,Shiny,https://projectpokemon.org/images/shiny-sprite/meditite-f.gif
3,None,Medicham,Normal,https://projectpokemon.org/images/normal-sprite/medicham.gif
3,None,Medicham,Shiny,https://projectpokemon.org/images/shiny-sprite/medicham.gif
3,F,Medicham,Normal,https://projectpokemon.org/images/normal-sprite/medicham-f.gif
3,F,Medicham,Shiny,https://projectpokemon.org/images/shiny-sprite/medicham-f.gif
3,Mega,Medicham,Normal,https://projectpokemon.org/images/normal-sprite/medicham-mega.gif
3,Mega,Medicham,Shiny,https://projectpokemon.org/images/shiny-sprite/medicham-mega.gif
3,None,Electrike,Normal,https://projectpokemon.org/images/normal-sprite/electrike.gif
3,None,Electrike,Shiny,https://projectpokemon.org/images/shiny-sprite/electrike.gif
3,None,Manectric,Normal,https://projectpokemon.org/images/normal-sprite/manectric.gif
3,None,Manectric,Shiny,https://projectpokemon.org/images/shiny-sprite/manectric.gif
3,Mega,Manectric,Normal,https://projectpokemon.org/images/normal-sprite/manectric-mega.gif
3,Mega,Manectric,Shiny,https://projectpokemon.org/images/shiny-sprite/manectric-mega.gif
3,None,Plusle,Normal,https://projectpokemon.org/images/normal-sprite/plusle.gif
3,None,Plusle,Shiny,https://projectpokemon.org/images/shiny-sprite/plusle.gif
3,None,Minun,Normal,https://projectpokemon.org/images/normal-sprite/minun.gif
3,None,Minun,Shiny,https://projectpokemon.org/images/shiny-sprite/minun.gif
3,None,Volbeat,Normal,https://projectpokemon.org/images/normal-sprite/volbeat.gif
3,None,Volbeat,Shiny,https://projectpokemon.org/images/shiny-sprite/volbeat.gif
3,None,Illumise,Normal,https://projectpokemon.org/images/normal-sprite/illumise.gif
3,None,Illumise,Shiny,https://projectpokemon.org/images/shiny-sprite/illumise.gif
3,None,Roselia,Normal,https://projectpokemon.org/images/normal-sprite/roselia.gif
3,None,Roselia,Shiny,https://projectpokemon.org/images/shiny-sprite/roselia.gif
3,F,Roselia,Normal,https://projectpokemon.org/images/normal-sprite/roselia-f.gif
3,F,Roselia,Shiny,https://projectpokemon.org/images/shiny-sprite/roselia-f.gif
3,None,Gulpin,Normal,https://projectpokemon.org/images/normal-sprite/gulpin.gif
3,None,Gulpin,Shiny,https://projectpokemon.org/images/shiny-sprite/gulpin.gif
3,F,Gulpin,Normal,https://projectpokemon.org/images/normal-sprite/gulpin-f.gif
3,F,Gulpin,Shiny,https://projectpokemon.org/images/shiny-sprite/gulpin-f.gif
3,None,Swalot,Normal,https://projectpokemon.org/images/normal-sprite/swalot.gif
3,None,Swalot,Shiny,https://projectpokemon.org/images/shiny-sprite/swalot.gif
3,F,Swalot,Normal,https://projectpokemon.org/images/normal-sprite/swalot-f.gif
3,F,Swalot,Shiny,https://projectpokemon.org/images/shiny-sprite/swalot-f.gif
3,None,Carvanha,Normal,https://projectpokemon.org/images/normal-sprite/carvanha.gif
3,None,Carvanha,Shiny,https://projectpokemon.org/images/shiny-sprite/carvanha.gif
3,None,Sharpedo,Normal,https://projectpokemon.org/images/normal-sprite/sharpedo.gif
3,None,Sharpedo,Shiny,https://projectpokemon.org/images/shiny-sprite/sharpedo.gif
3,Mega,Sharpedo,Normal,https://projectpokemon.org/images/normal-sprite/sharpedo-mega.gif
3,Mega,Sharpedo,Shiny,https://projectpokemon.org/images/shiny-sprite/sharpedo-mega.gif
3,None,Wailmer,Normal,https://projectpokemon.org/images/normal-sprite/wailmer.gif
3,None,Wailmer,Shiny,https://projectpokemon.org/images/shiny-sprite/wailmer.gif
3,None,Wailord,Normal,https://projectpokemon.org/images/normal-sprite/wailord.gif
3,None,Wailord,Shiny,https://projectpokemon.org/images/shiny-sprite/wailord.gif
3,None,Numel,Normal,https://projectpokemon.org/images/normal-sprite/numel.gif
3,None,Numel,Shiny,https://projectpokemon.org/images/shiny-sprite/numel.gif
3,F,Numel,Normal,https://projectpokemon.org/images/normal-sprite/numel-f.gif
3,F,Numel,Shiny,https://projectpokemon.org/images/shiny-sprite/numel-f.gif
3,None,Camerupt,Normal,https://projectpokemon.org/images/normal-sprite/camerupt.gif
3,None,Camerupt,Shiny,https://projectpokemon.org/images/shiny-sprite/camerupt.gif
3,F,Camerupt,Normal,https://projectpokemon.org/images/normal-sprite/camerupt-f.gif
3,F,Camerupt,Shiny,https://projectpokemon.org/images/shiny-sprite/camerupt-f.gif
3,Mega,Camerupt,Normal,https://projectpokemon.org/images/normal-sprite/camerupt-mega.gif
3,Mega,Camerupt,Shiny,https://projectpokemon.org/images/shiny-sprite/camerupt-mega.gif
3,None,Torkoal,Normal,https://projectpokemon.org/images/normal-sprite/torkoal.gif
3,None,Torkoal,Shiny,https://projectpokemon.org/images/shiny-sprite/torkoal.gif
3,None,Spoink,Normal,https://projectpokemon.org/images/normal-sprite/spoink.gif
3,None,Spoink,Shiny,https://projectpokemon.org/images/shiny-sprite/spoink.gif
3,None,Grumpig,Normal,https://projectpokemon.org/images/normal-sprite/grumpig.gif
3,None,Grumpig,Shiny,https://projectpokemon.org/images/shiny-sprite/grumpig.gif
3,None,Spinda,Normal,https://projectpokemon.org/images/normal-sprite/spinda.gif
3,None,Spinda,Shiny,https://projectpokemon.org/images/shiny-sprite/spinda.gif
3,None,Trapinch,Normal,https://projectpokemon.org/images/normal-sprite/trapinch.gif
3,None,Trapinch,Shiny,https://projectpokemon.org/images/shiny-sprite/trapinch.gif
3,None,Vibrava,Normal,https://projectpokemon.org/images/normal-sprite/vibrava.gif
3,None,Vibrava,Shiny,https://projectpokemon.org/images/shiny-sprite/vibrava.gif
3,None,Flygon,Normal,https://projectpokemon.org/images/normal-sprite/flygon.gif
3,None,Flygon,Shiny,https://projectpokemon.org/images/shiny-sprite/flygon.gif
3,None,Cacnea,Normal,https://projectpokemon.org/images/normal-sprite/cacnea.gif
3,None,Cacnea,Shiny,https://projectpokemon.org/images/shiny-sprite/cacnea.gif
3,None,Cacturne,Normal,https://projectpokemon.org/images/normal-sprite/cacturne.gif
3,None,Cacturne,Shiny,https://projectpokemon.org/images/shiny-sprite/cacturne.gif
3,F,Cacturne,Normal,https://projectpokemon.org/images/normal-sprite/cacturne-f.gif
3,F,Cacturne,Shiny,https://projectpokemon.org/images/shiny-sprite/cacturne-f.gif
3,None,Swablu,Normal,https://projectpokemon.org/images/normal-sprite/swablu.gif
3,None,Swablu,Shiny,https://projectpokemon.org/images/shiny-sprite/swablu.gif
3,None,Altaria,Normal,https://projectpokemon.org/images/normal-sprite/altaria.gif
3,None,Altaria,Shiny,https://projectpokemon.org/images/shiny-sprite/altaria.gif
3,Mega,Altaria,Normal,https://projectpokemon.org/images/normal-sprite/altaria-mega.gif
3,Mega,Altaria,Shiny,https://projectpokemon.org/images/shiny-sprite/altaria-mega.gif
3,None,Zangoose,Normal,https://projectpokemon.org/images/normal-sprite/zangoose.gif
3,None,Zangoose,Shiny,https://projectpokemon.org/images/shiny-sprite/zangoose.gif
3,None,Seviper,Normal,https://projectpokemon.org/images/normal-sprite/seviper.gif
3,None,Seviper,Shiny,https://projectpokemon.org/images/shiny-sprite/seviper.gif
3,None,Lunatone,Normal,https://projectpokemon.org/images/normal-sprite/lunatone.gif
3,None,Lunatone,Shiny,https://projectpokemon.org/images/shiny-sprite/lunatone.gif
3,None,Solrock,Normal,https://projectpokemon.org/images/normal-sprite/solrock.gif
3,None,Solrock,Shiny,https://projectpokemon.org/images/shiny-sprite/solrock.gif
3,None,Barboach,Normal,https://projectpokemon.org/images/normal-sprite/barboach.gif
3,None,Barboach,Shiny,https://projectpokemon.org/images/shiny-sprite/barboach.gif
3,None,Whiscash,Normal,https://projectpokemon.org/images/normal-sprite/whiscash.gif
3,None,Whiscash,Shiny,https://projectpokemon.org/images/shiny-sprite/whiscash.gif
3,None,Corphish,Normal,https://projectpokemon.org/images/normal-sprite/corphish.gif
3,None,Corphish,Shiny,https://projectpokemon.org/images/shiny-sprite/corphish.gif
3,None,Crawdaunt,Normal,https://projectpokemon.org/images/normal-sprite/crawdaunt.gif
3,None,Crawdaunt,Shiny,https://projectpokemon.org/images/shiny-sprite/crawdaunt.gif
3,None,Baltoy,Normal,https://projectpokemon.org/images/normal-sprite/baltoy.gif
3,None,Baltoy,Shiny,https://projectpokemon.org/images/shiny-sprite/baltoy.gif
3,None,Claydol,Normal,https://projectpokemon.org/images/normal-sprite/claydol.gif
3,None,Claydol,Shiny,https://projectpokemon.org/images/shiny-sprite/claydol.gif
3,None,Lileep,Normal,https://projectpokemon.org/images/normal-sprite/lileep.gif
3,None,Lileep,Shiny,https://projectpokemon.org/images/shiny-sprite/lileep.gif
3,None,Cradily,Normal,https://projectpokemon.org/images/normal-sprite/cradily.gif
3,None,Cradily,Shiny,https://projectpokemon.org/images/shiny-sprite/cradily.gif
3,None,Anorith,Normal,https://projectpokemon.org/images/normal-sprite/anorith.gif
3,None,Anorith,Shiny,https://projectpokemon.org/images/shiny-sprite/anorith.gif
3,None,Armaldo,Normal,https://projectpokemon.org/images/normal-sprite/armaldo.gif
3,None,Armaldo,Shiny,https://projectpokemon.org/images/shiny-sprite/armaldo.gif
3,None,Feebas,Normal,https://projectpokemon.org/images/normal-sprite/feebas.gif
3,None,Feebas,Shiny,https://projectpokemon.org/images/shiny-sprite/feebas.gif
3,None,Milotic,Normal,https://projectpokemon.org/images/normal-sprite/milotic.gif
3,None,Milotic,Shiny,https://projectpokemon.org/images/shiny-sprite/milotic.gif
3,F,Milotic,Normal,https://projectpokemon.org/images/normal-sprite/milotic-f.gif
3,F,Milotic,Shiny,https://projectpokemon.org/images/shiny-sprite/milotic-f.gif
3,None,Castform,Normal,https://projectpokemon.org/images/normal-sprite/castform.gif
3,None,Castform,Shiny,https://projectpokemon.org/images/shiny-sprite/castform.gif
3,Sunny,Castform,Normal,https://projectpokemon.org/images/normal-sprite/castform-sunny.gif
3,Sunny,Castform,Shiny,https://projectpokemon.org/images/shiny-sprite/castform-sunny.gif
3,Rainy,Castform,Normal,https://projectpokemon.org/images/normal-sprite/castform-rainy.gif
3,Rainy,Castform,Shiny,https://projectpokemon.org/images/shiny-sprite/castform-rainy.gif
3,Snowy,Castform,Normal,https://projectpokemon.org/images/normal-sprite/castform-snowy.gif
3,Snowy,Castform,Shiny,https://projectpokemon.org/images/shiny-sprite/castform-snowy.gif
3,None,Kecleon,Normal,https://projectpokemon.org/images/normal-sprite/kecleon.gif
3,None,Kecleon,Shiny,https://projectpokemon.org/images/shiny-sprite/kecleon.gif
3,None,Shuppet,Normal,https://projectpokemon.org/images/normal-sprite/shuppet.gif
3,None,Shuppet,Shiny,https://projectpokemon.org/images/shiny-sprite/shuppet.gif
3,None,Banette,Normal,https://projectpokemon.org/images/normal-sprite/banette.gif
3,None,Banette,Shiny,https://projectpokemon.org/images/shiny-sprite/banette.gif
3,Mega,Banette,Normal,https://projectpokemon.org/images/normal-sprite/banette-mega.gif
3,Mega,Banette,Shiny,https://projectpokemon.org/images/shiny-sprite/banette-mega.gif
3,None,Duskull,Normal,https://projectpokemon.org/images/normal-sprite/duskull.gif
3,None,Duskull,Shiny,https://projectpokemon.org/images/shiny-sprite/duskull.gif
3,None,Dusclops,Normal,https://projectpokemon.org/images/normal-sprite/dusclops.gif
3,None,Dusclops,Shiny,https://projectpokemon.org/images/shiny-sprite/dusclops.gif
3,None,Tropius,Normal,https://projectpokemon.org/images/normal-sprite/tropius.gif
3,None,Tropius,Shiny,https://projectpokemon.org/images/shiny-sprite/tropius.gif
3,None,Chimecho,Normal,https://projectpokemon.org/images/normal-sprite/chimecho.gif
3,None,Chimecho,Shiny,https://projectpokemon.org/images/shiny-sprite/chimecho.gif
3,None,Absol,Normal,https://projectpokemon.org/images/normal-sprite/absol.gif
3,None,Absol,Shiny,https://projectpokemon.org/images/shiny-sprite/absol.gif
3,Mega,Absol,Normal,https://projectpokemon.org/images/normal-sprite/absol-mega.gif
3,Mega,Absol,Shiny,https://projectpokemon.org/images/shiny-sprite/absol-mega.gif
3,None,Wynaut,Normal,https://projectpokemon.org/images/normal-sprite/wynaut.gif
3,None,Wynaut,Shiny,https://projectpokemon.org/images/shiny-sprite/wynaut.gif
3,None,Snorunt,Normal,https://projectpokemon.org/images/normal-sprite/snorunt.gif
3,None,Snorunt,Shiny,https://projectpokemon.org/images/shiny-sprite/snorunt.gif
3,None,Glalie,Normal,https://projectpokemon.org/images/normal-sprite/glalie.gif
3,None,Glalie,Shiny,https://projectpokemon.org/images/shiny-sprite/glalie.gif
3,Mega,Glalie,Normal,https://projectpokemon.org/images/normal-sprite/glalie-mega.gif
3,Mega,Glalie,Shiny,https://projectpokemon.org/images/shiny-sprite/glalie-mega.gif
3,None,Spheal,Normal,https://projectpokemon.org/images/normal-sprite/spheal.gif
3,None,Spheal,Shiny,https://projectpokemon.org/images/shiny-sprite/spheal.gif
3,None,Sealeo,Normal,https://projectpokemon.org/images/normal-sprite/sealeo.gif
3,None,Sealeo,Shiny,https://projectpokemon.org/images/shiny-sprite/sealeo.gif
3,None,Walrein,Normal,https://projectpokemon.org/images/normal-sprite/walrein.gif
3,None,Walrein,Shiny,https://projectpokemon.org/images/shiny-sprite/walrein.gif
3,None,Clamperl,Normal,https://projectpokemon.org/images/normal-sprite/clamperl.gif
3,None,Clamperl,Shiny,https://projectpokemon.org/images/shiny-sprite/clamperl.gif
3,None,Huntail,Normal,https://projectpokemon.org/images/normal-sprite/huntail.gif
3,None,Huntail,Shiny,https://projectpokemon.org/images/shiny-sprite/huntail.gif
3,None,Gorebyss,Normal,https://projectpokemon.org/images/normal-sprite/gorebyss.gif
3,None,Gorebyss,Shiny,https://projectpokemon.org/images/shiny-sprite/gorebyss.gif
3,None,Relicanth,Normal,https://projectpokemon.org/images/normal-sprite/relicanth.gif
3,None,Relicanth,Shiny,https://projectpokemon.org/images/shiny-sprite/relicanth.gif
3,F,Relicanth,Normal,https://projectpokemon.org/images/normal-sprite/relicanth-f.gif
3,F,Relicanth,Shiny,https://projectpokemon.org/images/shiny-sprite/relicanth-f.gif
3,None,Luvdisc,Normal,https://projectpokemon.org/images/normal-sprite/luvdisc.gif
3,None,Luvdisc,Shiny,https://projectpokemon.org/images/shiny-sprite/luvdisc.gif
3,None,Bagon,Normal,https://projectpokemon.org/images/normal-sprite/bagon.gif
3,None,Bagon,Shiny,https://projectpokemon.org/images/shiny-sprite/bagon.gif
3,None,Shelgon,Normal,https://projectpokemon.org/images/normal-sprite/shelgon.gif
3,None,Shelgon,Shiny,https://projectpokemon.org/images/shiny-sprite/shelgon.gif
3,None,Salamence,Normal,https://projectpokemon.org/images/normal-sprite/salamence.gif
3,None,Salamence,Shiny,https://projectpokemon.org/images/shiny-sprite/salamence.gif
3,Mega,Salamence,Normal,https://projectpokemon.org/images/normal-sprite/salamence-mega.gif
3,Mega,Salamence,Shiny,https://projectpokemon.org/images/shiny-sprite/salamence-mega.gif
3,None,Beldum,Normal,https://projectpokemon.org/images/normal-sprite/beldum.gif
3,None,Beldum,Shiny,https://projectpokemon.org/images/shiny-sprite/beldum.gif
3,None,Metang,Normal,https://projectpokemon.org/images/normal-sprite/metang.gif
3,None,Metang,Shiny,https://projectpokemon.org/images/shiny-sprite/metang.gif
3,None,Metagross,Normal,https://projectpokemon.org/images/normal-sprite/metagross.gif
3,None,Metagross,Shiny,https://projectpokemon.org/images/shiny-sprite/metagross.gif
3,Mega,Metagross,Normal,https://projectpokemon.org/images/normal-sprite/metagross-mega.gif
