generation,pokemon_variant,pokemon_name,sprite_type,sprite_url
7,Flying,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-flying.gif
7,Flying,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-flying.gif
7,Poison,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-poison.gif
7,Poison,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-poison.gif
7,Ground,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-ground.gif
7,Ground,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-ground.gif
7,Rock,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-rock.gif
7,Rock,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-rock.gif
7,Bug,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-bug.gif
7,Bug,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-bug.gif
7,Ghost,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-ghost.gif
7,Ghost,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-ghost.gif
7,Steel,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-steel.gif
7,Steel,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-steel.gif
7,Fire,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-fire.gif
7,Fire,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-fire.gif
7,Water,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-water.gif
7,Water,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-water.gif
7,Grass,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-grass.gif
7,Grass,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-grass.gif
7,Electric,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-electric.gif
7,Electric,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-electric.gif
7,Psychic,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-psychic.gif
7,Psychic,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-psychic.gif
7,Ice,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-ice.gif
7,Ice,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-ice.gif
7,Dragon,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-dragon.gif
7,Dragon,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-dragon.gif
7,Dark,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-dark.gif
7,Dark,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-dark.gif
7,Fairy,Silvally,,https://projectpokemon.org/images/normal-sprite/silvally-fairy.gif
7,Fairy,Silvally,,https://projectpokemon.org/images/shiny-sprite/silvally-fairy.gif
7,None,Minior,,https://projectpokemon.org/images/normal-sprite/minior.gif
7,None,Minior,,https://projectpokemon.org/images/shiny-sprite/minior.gif
7,Red,Minior,,https://projectpokemon.org/images/normal-sprite/minior-red.gif
7,Red,Minior,,https://projectpokemon.org/images/shiny-sprite/minior-red.gif
7,Orange,Minior,,https://projectpokemon.org/images/normal-sprite/minior-orange.gif
7,Orange,Minior,,https://projectpokemon.org/images/shiny-sprite/minior-orange.gif
7,Yellow,Minior,,https://projectpokemon.org/images/normal-sprite/minior-yellow.gif
7,Yellow,Minior,,https://projectpokemon.org/images/shiny-sprite/minior-yellow.gif
7,Green,Minior,,https://projectpokemon.org/images/normal-sprite/minior-green.gif
7,Green,Minior,,https://projectpokemon.org/images/shiny-sprite/minior-green.gif
7,Blue,Minior,,https://projectpokemon.org/images/normal-sprite/minior-blue.gif
7,Blue,Minior,,https://projectpokemon.org/images/shiny-sprite/minior-blue.gif
7,Indigo,Minior,,https://projectpokemon.org/images/normal-sprite/minior-indigo.gif
7,Indigo,Minior,,https://projectpokemon.org/images/shiny-sprite/minior-indigo.gif
7,Violet,Minior,,https://projectpokemon.org/images/normal-sprite/minior-violet.gif
7,Violet,Minior,,https://projectpokemon.org/images/shiny-sprite/minior-violet.gif
7,None,Komala,,https://projectpokemon.org/images/normal-sprite/komala.gif
7,None,Komala,,https://projectpokemon.org/images/shiny-sprite/komala.gif
7,None,Turtonator,,https://projectpokemon.org/images/normal-sprite/turtonator.gif
7,None,Turtonator,,https://projectpokemon.org/images/shiny-sprite/turtonator.gif
7,None,Togedemaru,,https://projectpokemon.org/images/normal-sprite/togedemaru.gif
7,None,Togedemaru,,https://projectpokemon.org/images/shiny-sprite/togedemaru.gif
7,Totem,Togedemaru,,https://projectpokemon.org/images/normal-sprite/togedemaru-totem.gif
7,Totem,Togedemaru,,https://projectpokemon.org/images/shiny-sprite/togedemaru-totem.gif
7,None,Mimikyu,,https://projectpokemon.org/images/normal-sprite/mimikyu.gif
7,None,Mimikyu,,https://projectpokemon.org/images/shiny-sprite/mimikyu.gif
7,Busted,Mimikyu,,https://projectpokemon.org/images/normal-sprite/mimikyu-busted.gif
7,Busted,Mimikyu,,https://projectpokemon.org/images/shiny-sprite/mimikyu-busted.gif
7,Totem,Mimikyu,,https://projectpokemon.org/images/normal-sprite/mimikyu-totem.gif
7,Totem,Mimikyu,,https://projectpokemon.org/images/shiny-sprite/mimikyu-totem.gif
7,Busted,Mimikyu,,https://projectpokemon.org/images/normal-sprite/mimikyu-totem-busted.gif
7,Busted,Mimikyu,,https://projectpokemon.org/images/shiny-sprite/mimikyu-totem-busted.gif
7,None,Bruxish,,https://projectpokemon.org/images/normal-sprite/bruxish.gif
7,None,Bruxish,,https://projectpokemon.org/images/shiny-sprite/bruxish.gif
7,None,Drampa,,https://projectpokemon.org/images/normal-sprite/drampa.gif
7,None,Drampa,,https://projectpokemon.org/images/shiny-sprite/drampa.gif
7,None,Dhelmise,,https://projectpokemon.org/images/normal-sprite/dhelmise.gif
7,None,Dhelmise,,https://projectpokemon.org/images/shiny-sprite/dhelmise.gif
7,O,Jangmo,,https://projectpokemon.org/images/normal-sprite/jangmo-o.gif
7,O,Jangmo,,https://projectpokemon.org/images/shiny-sprite/jangmo-o.gif
7,O,Hakamo,,https://projectpokemon.org/images/normal-sprite/hakamo-o.gif
7,O,Hakamo,,https://projectpokemon.org/images/shiny-sprite/hakamo-o.gif
7,O,Kommo,,https://projectpokemon.org/images/normal-sprite/kommo-o.gif
7,O,Kommo,,https://projectpokemon.org/images/shiny-sprite/kommo-o.gif
7,Totem,Kommo,,https://projectpokemon.org/images/normal-sprite/kommo-o-totem.gif
7,Totem,Kommo,,https://projectpokemon.org/images/shiny-sprite/kommo-o-totem.gif
7,None,Tapukoko,,https://projectpokemon.org/images/normal-sprite/tapukoko.gif
7,None,Tapukoko,,https://projectpokemon.org/images/shiny-sprite/tapukoko.gif
7,None,Tapulele,,https://projectpokemon.org/images/normal-sprite/tapulele.gif
7,None,Tapulele,,https://projectpokemon.org/images/shiny-sprite/tapulele.gif
7,None,Tapubulu,,https://projectpokemon.org/images/normal-sprite/tapubulu.gif
7,None,Tapubulu,,https://projectpokemon.org/images/shiny-sprite/tapubulu.gif
7,None,Tapufini,,https://projectpokemon.org/images/normal-sprite/tapufini.gif
7,None,Tapufini,,https://projectpokemon.org/images/shiny-sprite/tapufini.gif
7,None,Cosmog,,https://projectpokemon.org/images/normal-sprite/cosmog.gif
7,None,Cosmog,,https://projectpokemon.org/images/shiny-sprite/cosmog.gif
7,None,Cosmoem,,https://projectpokemon.org/images/normal-sprite/cosmoem.gif
7,None,Cosmoem,,https://projectpokemon.org/images/shiny-sprite/cosmoem.gif
7,None,Solgaleo,,https://projectpokemon.org/images/normal-sprite/solgaleo.gif
7,None,Solgaleo,,https://projectpokemon.org/images/shiny-sprite/solgaleo.gif
7,None,Lunala,,https://projectpokemon.org/images/normal-sprite/lunala.gif
7,None,Lunala,,https://projectpokemon.org/images/shiny-sprite/lunala.gif
7,None,Nihilego,,https://projectpokemon.org/images/normal-sprite/nihilego.gif
7,None,Nihilego,,https://projectpokemon.org/images/shiny-sprite/nihilego.gif
7,None,Buzzwole,,https://projectpokemon.org/images/normal-sprite/buzzwole.gif
7,None,Buzzwole,,https://projectpokemon.org/images/shiny-sprite/buzzwole.gif
7,None,Pheromosa,,https://projectpokemon.org/images/normal-sprite/pheromosa.gif
7,None,Pheromosa,,https://projectpokemon.org/images/shiny-sprite/pheromosa.gif
7,None,Xurkitree,,https://projectpokemon.org/images/normal-sprite/xurkitree.gif
7,None,Xurkitree,,https://projectpokemon.org/images/shiny-sprite/xurkitree.gif
7,None,Celesteela,,https://projectpokemon.org/images/normal-sprite/celesteela.gif
7,None,Celesteela,,https://projectpokemon.org/images/shiny-sprite/celesteela.gif
7,None,Kartana,,https://projectpokemon.org/images/normal-sprite/kartana.gif
7,None,Kartana,,https://projectpokemon.org/images/shiny-sprite/kartana.gif
7,None,Guzzlord,,https://projectpokemon.org/images/normal-sprite/guzzlord.gif
7,None,Guzzlord,,https://projectpokemon.org/images/shiny-sprite/guzzlord.gif
7,None,Necrozma,,https://projectpokemon.org/images/normal-sprite/necrozma.gif
7,None,Necrozma,,https://projectpokemon.org/images/shiny-sprite/necrozma.gif
7,Mane,Necrozma,,https://projectpokemon.org/images/normal-sprite/necrozma-dusk-mane.gif
7,Mane,Necrozma,,https://projectpokemon.org/images/shiny-sprite/necrozma-dusk-mane.gif
7,Wings,Necrozma,,https://projectpokemon.org/images/normal-sprite/necrozma-dawn-wings.gif
7,Wings,Necrozma,,https://projectpokemon.org/images/shiny-sprite/necrozma-dawn-wings.gif
7,Ultra,Necrozma,,https://projectpokemon.org/images/normal-sprite/necrozma-ultra.gif
7,Ultra,Necrozma,,https://projectpokemon.org/images/shiny-sprite/necrozma-ultra.gif
7,None,Magearna,,https://projectpokemon.org/images/normal-sprite/magearna.gif
7,None,Magearna,,https://projectpokemon.org/images/shiny-sprite/magearna.gif
7,Original,Magearna,,https://projectpokemon.org/images/normal-sprite/magearna-original.gif
7,Original,Magearna,,https://projectpokemon.org/images/shiny-sprite/magearna-original.gif
7,None,Marshadow,,https://projectpokemon.org/images/normal-sprite/marshadow.gif
7,None,Marshadow,,https://projectpokemon.org/images/shiny-sprite/marshadow.gif
7,None,Poipole,,https://projectpokemon.org/images/normal-sprite/poipole.gif
7,None,Poipole,,https://projectpokemon.org/images/shiny-sprite/poipole.gif
7,None,Naganadel,,https://projectpokemon.org/images/normal-sprite/naganadel.gif
7,None,Naganadel,,https://projectpokemon.org/images/shiny-sprite/naganadel.gif
7,None,Stakataka,,https://projectpokemon.org/images/normal-sprite/stakataka.gif
7,None,Stakataka,,https://projectpokemon.org/images/shiny-sprite/stakataka.gif
7,None,Blacephalon,,https://projectpokemon.org/images/normal-sprite/blacephalon.gif
7,None,Blacephalon,,https://projectpokemon.org/images/shiny-sprite/blacephalon.gif
7,None,Zeraora,,https://projectpokemon.org/images/normal-sprite/zeraora.gif
7,None,Zeraora,,https://projectpokemon.org/images/shiny-sprite/zeraora.gif
7,Stand,Zeraora,,https://projectpokemon.org/images/normal-sprite/zeraora-stand.gif
7,Stand,Zeraora,,https://projectpokemon.org/images/shiny-sprite/zeraora-stand.gif
7,None,Rowlet,,https://projectpokemon.org/images/sprites-models/normal-back/rowlet.gif
7,None,Rowlet,,https://projectpokemon.org/images/sprites-models/shiny-back/rowlet.gif
7,None,Dartrix,,https://projectpokemon.org/images/sprites-models/normal-back/dartrix.gif
7,None,Dartrix,,https://projectpokemon.org/images/sprites-models/shiny-back/dartrix.gif
7,None,Decidueye,,https://projectpokemon.org/images/sprites-models/normal-back/decidueye.gif
7,None,Decidueye,,https://projectpokemon.org/images/sprites-models/shiny-back/decidueye.gif
7,None,Litten,,https://projectpokemon.org/images/sprites-models/normal-back/litten.gif
7,None,Litten,,https://projectpokemon.org/images/sprites-models/shiny-back/litten.gif
7,None,Torracat,,https://projectpokemon.org/images/sprites-models/normal-back/torracat.gif
7,None,Torracat,,https://projectpokemon.org/images/sprites-models/shiny-back/torracat.gif
7,None,Incineroar,,https://projectpokemon.org/images/sprites-models/normal-back/incineroar.gif
7,None,Incineroar,,https://projectpokemon.org/images/sprites-models/shiny-back/incineroar.gif
7,None,Popplio,,https://projectpokemon.org/images/sprites-models/normal-back/popplio.gif
7,None,Popplio,,https://projectpokemon.org/images/sprites-models/shiny-back/popplio.gif
7,None,Brionne,,https://projectpokemon.org/images/sprites-models/normal-back/brionne.gif
7,None,Brionne,,https://projectpokemon.org/images/sprites-models/shiny-back/brionne.gif
7,None,Primarina,,https://projectpokemon.org/images/sprites-models/normal-back/primarina.gif
7,None,Primarina,,https://projectpokemon.org/images/sprites-models/shiny-back/primarina.gif
7,None,Pikipek,,https://projectpokemon.org/images/sprites-models/normal-back/pikipek.gif
7,None,Pikipek,,https://projectpokemon.org/images/sprites-models/shiny-back/pikipek.gif
7,None,Trumbeak,,https://projectpokemon.org/images/sprites-models/normal-back/trumbeak.gif
7,None,Trumbeak,,https://projectpokemon.org/images/sprites-models/shiny-back/trumbeak.gif
7,None,Toucannon,,https://projectpokemon.org/images/sprites-models/normal-back/toucannon.gif
7,None,Toucannon,,https://projectpokemon.org/images/sprites-models/shiny-back/toucannon.gif
7,None,Yungoos,,https://projectpokemon.org/images/sprites-models/normal-back/yungoos.gif
7,None,Yungoos,,https://projectpokemon.org/images/sprites-models/shiny-back/yungoos.gif
7,None,Gumshoos,,https://projectpokemon.org/images/sprites-models/normal-back/gumshoos.gif
7,None,Gumshoos,,https://projectpokemon.org/images/sprites-models/shiny-back/gumshoos.gif
7,Totem,Gumshoos,,https://projectpokemon.org/images/sprites-models/normal-back/gumshoos-totem.gif
7,Totem,Gumshoos,,https://projectpokemon.org/images/sprites-models/shiny-back/gumshoos-totem.gif
7,None,Grubbin,,https://projectpokemon.org/images/sprites-models/normal-back/grubbin.gif
7,None,Grubbin,,https://projectpokemon.org/images/sprites-models/shiny-back/grubbin.gif
7,None,Charjabug,,https://projectpokemon.org/images/sprites-models/normal-back/charjabug.gif
7,None,Charjabug,,https://projectpokemon.org/images/sprites-models/shiny-back/charjabug.gif
7,None,Vikavolt,,https://projectpokemon.org/images/sprites-models/normal-back/vikavolt.gif
7,None,Vikavolt,,https://projectpokemon.org/images/sprites-models/shiny-back/vikavolt.gif
7,Totem,Vikavolt,,https://projectpokemon.org/images/sprites-models/normal-back/vikavolt-totem.gif
7,Totem,Vikavolt,,https://projectpokemon.org/images/sprites-models/shiny-back/vikavolt-totem.gif
7,None,Crabrawler,,https://projectpokemon.org/images/sprites-models/normal-back/crabrawler.gif
7,None,Crabrawler,,https://projectpokemon.org/images/sprites-models/shiny-back/crabrawler.gif
7,None,Crabominable,,https://projectpokemon.org/images/sprites-models/normal-back/crabominable.gif
7,None,Crabominable,,https://projectpokemon.org/images/sprites-models/shiny-back/crabominable.gif
7,None,Oricorio,,https://projectpokemon.org/images/sprites-models/normal-back/oricorio.gif
7,None,Oricorio,,https://projectpokemon.org/images/sprites-models/shiny-back/oricorio.gif
7,Pompom,Oricorio,,https://projectpokemon.org/images/sprites-models/normal-back/oricorio-pompom.gif
7,Pompom,Oricorio,,https://projectpokemon.org/images/sprites-models/shiny-back/oricorio-pompom.gif
7,Pau,Oricorio,,https://projectpokemon.org/images/sprites-models/normal-back/oricorio-pau.gif
7,Pau,Oricorio,,https://projectpokemon.org/images/sprites-models/shiny-back/oricorio-pau.gif
7,Sensu,Oricorio,,https://projectpokemon.org/images/sprites-models/normal-back/oricorio-sensu.gif
7,Sensu,Oricorio,,https://projectpokemon.org/images/sprites-models/shiny-back/oricorio-sensu.gif
7,None,Cutiefly,,https://projectpokemon.org/images/sprites-models/normal-back/cutiefly.gif
7,None,Cutiefly,,https://projectpokemon.org/images/sprites-models/shiny-back/cutiefly.gif
7,None,Ribombee,,https://projectpokemon.org/images/sprites-models/normal-back/ribombee.gif
7,None,Ribombee,,https://projectpokemon.org/images/sprites-models/shiny-back/ribombee.gif
7,Totem,Ribombee,,https://projectpokemon.org/images/sprites-models/normal-back/ribombee-totem.gif
7,Totem,Ribombee,,https://projectpokemon.org/images/sprites-models/shiny-back/ribombee-totem.gif
7,None,Rockruff,,https://projectpokemon.org/images/sprites-models/normal-back/rockruff.gif
7,None,Rockruff,,https://projectpokemon.org/images/sprites-models/shiny-back/rockruff.gif
7,None,Lycanroc,,https://projectpokemon.org/images/sprites-models/normal-back/lycanroc.gif
7,None,Lycanroc,,https://projectpokemon.org/images/sprites-models/shiny-back/lycanroc.gif
7,Midnight,Lycanroc,,https://projectpokemon.org/images/sprites-models/normal-back/lycanroc-midnight.gif
7,Midnight,Lycanroc,,https://projectpokemon.org/images/sprites-models/shiny-back/lycanroc-midnight.gif
7,Dusk,Lycanroc,,https://projectpokemon.org/images/sprites-models/normal-back/lycanroc-dusk.gif
7,Dusk,Lycanroc,,https://projectpokemon.org/images/sprites-models/shiny-back/lycanroc-dusk.gif
7,None,Wishiwashi,,https://projectpokemon.org/images/sprites-models/normal-back/wishiwashi.gif
7,None,Wishiwashi,,https://projectpokemon.org/images/sprites-models/shiny-back/wishiwashi.gif
7,School,Wishiwashi,,https://projectpokemon.org/images/sprites-models/normal-back/wishiwashi-school.gif
